779,Przebudzenia,Awakenings,http://www.filmweb.pl/film/Przebudzenia-1990-1035,1990,80,56532,5958,0000002311,78816,78,Awakenings,1990
780,Koneser,La Migliore offerta,http://www.filmweb.pl/film/Koneser-2013-624525,2013,80,53698,36506,0000001321,46715,78,La migliore offerta,2013
781,Cudowne dziecko,August Rush,http://www.filmweb.pl/film/Cudowne+dziecko-2007-224726,2007,78,55703,5802,0000001212,77461,76,August Rush,2007
782,Ostatnia piosenka,The Last Song,http://www.filmweb.pl/film/Ostatnia+piosenka-2010-508796,2010,71,53596,68128,0000111101,46165,57,The Last Song,2010
783,Ślubne wojny,Bride Wars,http://www.filmweb.pl/film/%C5%9Alubne+wojny-2009-216448,2009,64,55795,9855,0001221000,62501,54,Bride Wars,2009
784,Dlaczego nie!,,http://www.filmweb.pl/Dlaczego.Nie,2007,49,55560,17852,2111100000,365,34,Dlaczego nie!,2007
785,Ile waży koń trojański?,,http://www.filmweb.pl/film/Ile+wa%C5%BCy+ko%C5%84+troja%C5%84ski-2008-468065,2008,61,55588,30398,0000121000,479,58,Ile wazy kon trojanski?,2008
786,Blade: Wieczny łowca II,Blade II,http://www.filmweb.pl/Blade.Wieczny.Lowca,2002,70,55629,8576,0000023100,132366,67,Blade II,2002
787,Piła III,Saw III,http://www.filmweb.pl/3.Pila,2006,61,55510,55928,0000122101,120829,62,Saw III,2006
788,Panaceum,Side Effects,http://www.filmweb.pl/film/Panaceum-2013-635084,2013,70,54783,57879,0000013200,126408,71,Side Effects,2013
789,Moon,,http://www.filmweb.pl/film/Moon-2009-473111,2009,75,55250,43985,0000001321,211965,80,Moon,2009
790,"Co mi zrobisz, jak mnie złapiesz",,http://www.filmweb.pl/film/Co+mi+zrobisz%2C+jak+mnie+z%C5%82apiesz-1978-1114,1978,76,55411,13052,0000001312,658,79,"Co mi zrobisz, jak mnie zlapiesz",1978
791,Ruchomy zamek Hauru,Hauru no ugoku shiro,http://www.filmweb.pl/Ruchomy.Zamek.Hauru,2004,80,55183,27051,0000001222,160374,82,Hauru no ugoku shiro,2004
792,Maska Zorro,The Mask of Zorro,http://www.filmweb.pl/film/Maska+Zorro-1998-111,1998,69,55121,68977,0000023100,116328,67,The Mask of Zorro,1998
793,Skrzydlate świnie,,http://www.filmweb.pl/film/Skrzydlate+%C5%9Bwinie-2010-507364,2010,61,55478,58424,0000122100,363,60,Skrzydlate swinie,2010
794,Upiór w operze,The Phantom of the Opera,http://www.filmweb.pl/Upior.W.Operze,2004,77,55225,69997,0000001112,84244,74,The Phantom of the Opera,2004
795,Marley i Ja,Marley & Me,http://www.filmweb.pl/film/Marley+i+Ja-2008-411302,2008,72,54954,41894,0000012211,99480,71,Marley & Me,2008
796,Obcy kontra Predator,AVP: Alien vs. Predator,http://www.filmweb.pl/Obcy.Kontra.Predator,2004,61,54534,2292,0001121000,122375,56,AVP: Alien vs. Predator,2004
797,Melancholia,,http://www.filmweb.pl/film/Melancholia-2011-547745,2011,69,54949,42554,0000011211,106641,71,Melancholia,2011
798,Mój brat niedźwiedź,Brother Bear,http://www.filmweb.pl/Moj.Brat.Niedzwiedz,2003,73,54568,10066,0000022100,54756,67,Brother Bear,2003
799,Mój brat niedźwiedź,Brother Bear,http://www.filmweb.pl/Moj.Brat.Niedzwiedz,2003,73,54568,10066,0000022100,54756,67,Brother Bear,2003
800,1920 Bitwa Warszawska,,http://www.filmweb.pl/film/1920+Bitwa+Warszawska-2011-562632,2011,42,55111,369,1011110000,1036,42,1920 Bitwa Warszawska,2011
801,Intruz,The Host,http://www.filmweb.pl/film/Intruz-2013-547189,2013,65,54249,67312,0000111101,75208,59,The Host,2013
802,Bardzo dziki Zachód,Wild Wild West,http://www.filmweb.pl/film/Bardzo+dziki+Zach%C3%B3d-1999-732,1999,62,54626,79153,0011211000,115645,48,Wild Wild West,1999
803,Wojownik,Warrior,http://www.filmweb.pl/film/Wojownik-2011-499338,2011,79,54329,78115,0000001222,255566,82,Warrior,2011
804,Siła i honor,Men of Honor,http://www.filmweb.pl/film/Si%C5%82a+i+honor-2000-30585,2000,77,54582,42642,0000013210,79571,71,Men of Honor,2000
805,Walentynki,Valentine's Day,http://www.filmweb.pl/film/Walentynki-2010-260568,2010,62,54245,76685,0000121000,81622,58,Valentine's Day,2010
806,Komornik,,http://www.filmweb.pl/Komornik,2005,74,54637,34873,0000013200,895,69,Komornik,2005
807,Oldboy,Oldeuboi,http://www.filmweb.pl/Old.Boy,2003,77,54353,47826,0000001222,280804,84,Oldeuboi,2003
808,John Rambo,Rambo,http://www.filmweb.pl/John.Rambo,2008,68,54348,52817,0000012211,158092,71,Rambo,2008
809,Sinister,,http://www.filmweb.pl/film/Sinister-2012-631143,2012,68,54237,58175,0000012100,107660,68,Sinister,2012
810,"O dwóch takich, co poszli w miasto",Harold & Kumar Go to White Castle,http://www.filmweb.pl/O.Dwoch.Takich.Co.Poszli.W.Miasto,2004,72,54086,26892,0000012211,138562,72,Harold & Kumar Go to White Castle,2004
811,Zejście,The Descent,http://www.filmweb.pl/Zejscie,2005,64,54188,65477,0000012211,129833,73,The Descent,2005
812,Wszystko o mojej matce,Todo sobre mi madre,http://www.filmweb.pl/Wszystko.O.Mojej.Matce,1999,77,54489,73997,0000001321,61054,79,Todo sobre mi madre,1999
813,Zaczarowana,Enchanted,http://www.filmweb.pl/Zaczarowana,2007,64,52921,20486,0000012211,121347,72,Enchanted,2007
814,"Ja, Irena i Ja","Me, Myself & Irene",http://www.filmweb.pl/film/Ja%2C+Irena+i+Ja-2000-967,2000,65,53979,42328,0000122100,161985,65,"Me, Myself & Irene",2000
815,Polowanie,Jagten,http://www.filmweb.pl/film/Polowanie-2012-640318,2012,79,53632,31905,0000001331,116724,83,Jagten,2012
816,Sposób na teściową,Monster-in-Law,http://www.filmweb.pl/Sposob.Na.Tesciowa,2005,66,53903,43927,0001221000,36937,54,Monster-in-Law,2005
817,Pewnego razu w Meksyku: Desperado 2,Once Upon a Time in Mexico,http://www.filmweb.pl/Pewnego.Razu.W.Meksyku,2003,62,54083,48057,0000122100,114159,64,Once Upon a Time in Mexico,2003
818,Mulholland Drive,Mulholland Dr.,http://www.filmweb.pl/Mulholland.Drive,2001,75,54031,44552,0000001222,202190,80,Mulholland Dr.,2001
819,American Pie: Wakacje,American Pie Presents Band Camp,http://www.filmweb.pl/film/American+Pie%3A+Wakacje-2005-153264,2005,63,54030,4081,0001211000,45491,50,American Pie Presents Band Camp,2005
820,Jak wytresować smoka 2,How to Train Your Dragon 2,http://www.filmweb.pl/film/Jak+wytresowa%C4%87+smoka+2-2014-574322,2014,80,53265,29009,0000001222,127592,80,How to Train Your Dragon 2,2014
821,Percy Jackson i Bogowie Olimpijscy: Złodziej Pioruna,Percy Jackson & the Olympians: The Lightning Thief,http://www.filmweb.pl/film/Percy+Jackson+i+Bogowie+Olimpijscy%3A+Z%C5%82odziej+Pioruna-2010-453210,2010,64,53471,49955,0000121100,117449,59,Percy Jackson & the Olympians: The Lightning Thief,2010
822,Fargo,,http://www.filmweb.pl/Fargo,1996,77,53095,21721,0000001221,356746,82,Fargo,1996
823,Batman Forever,,http://www.filmweb.pl/film/Batman+Forever-1995-4074,1995,62,53868,6967,0001221000,163254,54,Batman Forever,1995
824,Potop,,http://www.filmweb.pl/Potop,1974,72,52830,51284,0000001213,1151,80,Potop,1974
825,Zakochani w Rzymie,To Rome With Love,http://www.filmweb.pl/film/Zakochani+w+Rzymie-2012-616141,2012,64,53609,73899,0000122100,56106,63,To Rome with Love,2012
826,"Człowiek, który gapił się na kozy",The Men Who Stare at Goats,http://www.filmweb.pl/film/Cz%C5%82owiek%2C+kt%C3%B3ry+gapi%C5%82+si%C4%99+na+kozy-2009-490321,2009,63,53647,69057,0000122100,98302,63,The Men Who Stare at Goats,2009
827,Brudny Harry,Dirty Harry,http://www.filmweb.pl/film/Brudny+Harry-1971-4357,1971,78,52936,17678,0000002311,101602,78,Dirty Harry,1971
828,Władcy umysłów,The Adjustment Bureau,http://www.filmweb.pl/film/W%C5%82adcy+umys%C5%82%C3%B3w-2011-501993,2011,68,53432,63241,0000013200,174926,71,The Adjustment Bureau,2011
829,Niech będzie teraz,Now Is Good,http://www.filmweb.pl/film/Niech+b%C4%99dzie+teraz-2012-627415,2012,78,52856,47062,0000012212,20992,72,Now Is Good,2012
830,Dziennik zakrapiany rumem,The Rum Diary,http://www.filmweb.pl/film/Dziennik+zakrapiany+rumem-2011-119724,2011,62,53279,70777,0000122100,76759,62,The Rum Diary,2011
831,300: Początek imperium,300: Rise of an Empire,http://www.filmweb.pl/film/300%3A+Pocz%C4%85tek+imperium-2014-486130,2014,62,52919,671,0000122100,164196,63,300: Rise of an Empire,2014
832,Mechanik: Prawo zemsty,The Mechanic,http://www.filmweb.pl/film/Mechanik%3A+Prawo+zemsty-2011-270617,2011,71,52922,69028,0000023100,100345,65,The Mechanic,2011
833,Dom w głębi lasu,The Cabin in the Woods,http://www.filmweb.pl/film/Dom+w+g%C5%82%C4%99bi+lasu-2012-487684,2012,55,52911,64511,0000012211,226120,70,The Cabin in the Woods,2012
834,25. godzina,25th Hour,http://www.filmweb.pl/25.Godzina,2002,75,52902,564,0000002311,136722,77,25th Hour,2002
835,Skazaniec,Felon,http://www.filmweb.pl/film/Skazaniec-2008-464212,2008,77,52835,22047,0000002311,61970,75,Felon,2008
836,Gangster,Lawless,http://www.filmweb.pl/film/Gangster-2012-607562,2012,74,52535,37568,0000013210,149573,73,Lawless,2012
837,Amityville,The Amityville Horror,http://www.filmweb.pl/Amityville,2005,69,52522,63444,0000122100,68868,60,The Amityville Horror,2005
838,Amores perros,,http://www.filmweb.pl/Amores.Perros,2000,78,52718,4210,0000001321,143891,81,Amores perros,2000
839,"Millennium: Mężczyźni, którzy nienawidzą kobiet",Män som hatar kvinnor,http://www.filmweb.pl/film/Millennium%3A+M%C4%99%C5%BCczy%C5%BAni%2C+kt%C3%B3rzy+nienawidz%C4%85+kobiet-2009-465857,2009,77,52394,45223,0000002311,152415,78,Män som hatar kvinnor,2009
840,Nieustraszeni bracia Grimm,The Brothers Grimm,http://www.filmweb.pl/Nieustraszeni.Bracia.Grimm,2005,66,52424,64428,0000122000,86746,59,The Brothers Grimm,2005
841,Oczy szeroko zamknięte,Eyes Wide Shut,http://www.filmweb.pl/Oczy.Szeroko.Zamkniete,1999,72,52386,21305,0000012211,194607,73,Eyes Wide Shut,1999
842,Poznaj moich Spartan,Meet the Spartans,http://www.filmweb.pl/Poznaj.Moich.Spartan,2008,53,52426,42439,4100000000,80859,27,Meet the Spartans,2008
843,Podejrzani,The Usual Suspects,http://www.filmweb.pl/Podejrzani,1995,79,52533,72340,0000000232,593962,87,The Usual Suspects,1995
844,Eagle Eye,,http://www.filmweb.pl/film/Eagle+Eye-2008-451434,2008,71,52420,19328,0000023100,134713,66,Eagle Eye,2008
845,Simpsonowie: Wersja kinowa,The Simpsons Movie,http://www.filmweb.pl/Simpsonowie.Wersja.Kinowa,2007,73,52322,71241,0000012211,222707,74,The Simpsons Movie,2007
846,Eragon,,http://www.filmweb.pl/Eragon,2006,54,52235,20696,0001111000,96044,51,Eragon,2006
847,Porozmawiaj z nią,Hable con ella,http://www.filmweb.pl/film/Porozmawiaj+z+ni%C4%85-2002-32413,2002,77,52377,26336,0000001321,77854,80,Hable con ella,2002
848,Lęk pierwotny,Primal Fear,http://www.filmweb.pl/film/L%C4%99k+pierwotny-1996-1067,1996,79,51904,51579,0000002311,111000,77,Primal Fear,1996
849,Lęk pierwotny,Primal Fear,http://www.filmweb.pl/film/L%C4%99k+pierwotny-1996-1067,1996,79,51904,51579,0000002311,111000,77,Primal Fear,1996
851,Gniew tytanów,Wrath of the Titans,http://www.filmweb.pl/film/Gniew+tytan%C3%B3w-2012-568226,2012,62,52097,79697,0000121000,131482,58,Wrath of the Titans,2012
852,Gliniarz z Beverly Hills,Beverly Hills Cop,http://www.filmweb.pl/film/Gliniarz+z+Beverly+Hills-1984-5849,1984,73,51978,7801,0000013200,106296,73,Beverly Hills Cop,1984
853,Anastazja,Anastasia,http://www.filmweb.pl/film/Anastazja-1997-6,1997,76,51988,4400,0000012111,70015,71,Anastasia,1997
854,Dwa tygodnie na miłość,Two Weeks Notice,http://www.filmweb.pl/Dwa.Tygodnie.Na.Milosc,2002,67,51908,75441,0000122100,73959,60,Two Weeks Notice,2002
855,Mission: Impossible - Ghost Protocol,,http://www.filmweb.pl/film/Mission%3A+Impossible+-+Ghost+Protocol-2011-483087,2011,68,52008,43517,0000012210,301519,74,Mission: Impossible - Ghost Protocol,2011
856,Uciekająca panna młoda,Runaway Bride,http://www.filmweb.pl/film/Uciekaj%C4%85ca+panna+m%C5%82oda-1999-780,1999,63,51869,54823,0001221000,63421,54,Runaway Bride,1999
857,Układ zamknięty,,http://www.filmweb.pl/film/Uk%C5%82ad+zamkni%C4%99ty-2013-635169,2013,74,51807,75652,0000012200,619,68,Uklad zamkniety,2013
858,Bez twarzy,Face/Off,http://www.filmweb.pl/film/Bez+twarzy-1997-1028,1997,72,51727,21388,0000012210,245560,73,Face/Off,1997
859,Szpieg,Tinker Tailor Soldier Spy,http://www.filmweb.pl/film/Szpieg-2011-575916,2011,70,51647,73770,0000012210,125891,71,Tinker Tailor Soldier Spy,2011
860,"Stary, gdzie moja bryka?","Dude, Where's My Car?",http://www.filmweb.pl/film/Stary%2C+gdzie+moja+bryka-2000-30393,2000,59,51454,19017,0001121000,103420,55,"Dude, Where's My Car?",2000
861,Underworld: Przebudzenie,Underworld: Awakening,http://www.filmweb.pl/film/Underworld%3A+Przebudzenie-2012-544185,2012,66,51397,76156,0000122101,98124,64,Underworld: Awakening,2012
862,Niekończąca się opowieść,Die Unendliche Geschichte,http://www.filmweb.pl/film/Nieko%C5%84cz%C4%85ca+si%C4%99+opowie%C5%9B%C4%87-1984-8103,1984,73,51481,17482,0000012211,82549,74,Die unendliche Geschichte,1984
863,Naga broń 33 1/3: Ostateczna zniewaga,Naked Gun 33 1/3: The Final Insult,http://www.filmweb.pl/film/Naga+bro%C5%84+33+1+3%3A+Ostateczna+zniewaga-1994-30670,1994,70,51312,45454,0000122100,65682,64,Naked Gun 33 1/3: The Final Insult,1994
864,Dom woskowych ciał,House of Wax,http://www.filmweb.pl/Dom.Woskowych.Cial,2005,54,51183,28851,0001121000,82609,53,House of Wax,2005
865,Malena,Malèna,http://www.filmweb.pl/Malena,2000,73,51261,41408,0000012311,54931,75,Malèna,2000
866,Dziewczyna w czerwonej pelerynie,Red Riding Hood,http://www.filmweb.pl/film/Dziewczyna+w+czerwonej+pelerynie-2011-544627,2011,66,50896,53215,0001121000,75487,54,Red Riding Hood,2011
867,Interstellar,,http://www.filmweb.pl/film/Interstellar-2014-375629,2014,81,40888,31156,0000000124,380387,89,Interstellar,2014
868,Magic Mike,,http://www.filmweb.pl/film/Magic+Mike-2012-625896,2012,60,50847,41119,0000122100,83220,61,Magic Mike,2012
869,Dziewczyna w czerwonej pelerynie,Red Riding Hood,http://www.filmweb.pl/film/Dziewczyna+w+czerwonej+pelerynie-2011-544627,2011,66,50896,53215,0001121000,75487,54,Red Riding Hood,2011
870,Magic Mike,,http://www.filmweb.pl/film/Magic+Mike-2012-625896,2012,60,50847,41119,0000122100,83220,61,Magic Mike,2012
871,Willow,,http://www.filmweb.pl/Willow,1988,71,51036,79207,0000012211,72919,72,Willow,1988
872,Zawód: Szpieg,Spy Game,http://www.filmweb.pl/Zawod.Szpieg,2001,76,50729,59867,0000013200,108210,70,Spy Game,2001
873,Sekretne życie Waltera Mitty,The Secret Life of Walter Mitty,http://www.filmweb.pl/film/Sekretne+%C5%BCycie+Waltera+Mitty-2013-107587,2013,70,50310,71004,0000012211,183141,74,The Secret Life of Walter Mitty,2013
874,Fantastyczna czwórka,Fantastic Four,http://www.filmweb.pl/Fantastyczna.Czworka,2005,63,50751,21655,0000121000,226866,57,Fantastic Four,2005
875,Teksańska masakra piłą mechaniczną,The Texas Chainsaw Massacre,http://www.filmweb.pl/Teksanska.Masakra.Pila.Mechaniczna,2003,60,50715,71881,0000122100,95120,62,The Texas Chainsaw Massacre,2003
876,28 dni później,28 Days Later...,http://www.filmweb.pl/28.Dni.Pozniej,2002,70,50794,571,0000002311,254472,76,28 Days Later...,2002
877,Zatańcz ze mną,Shall We Dance,http://www.filmweb.pl/Zatancz.Ze.Mna,2004,62,49227,57157,0000122100,30994,60,Shall We Dance,2004
878,Naga broń 2 1/2: Kto obroni prezydenta?,The Naked Gun 2½: The Smell of Fear,http://www.filmweb.pl/film/Naga+bro%C5%84+2+1+2%3A+Kto+obroni+prezydenta-1991-30668,1991,71,50661,69370,0000023100,70792,68,The Naked Gun 2½: The Smell of Fear,1991
879,Blue Valentine,,http://www.filmweb.pl/film/Blue+Valentine-2010-461734,2010,74,50055,9034,0000012210,120614,74,Blue Valentine,2010
880,Niepokonani,The Way Back,http://www.filmweb.pl/film/Niepokonani-2010-496469,2010,74,50468,72554,0000013210,75916,73,The Way Back,2010
881,Big Love,,http://www.filmweb.pl/film/Big+Love-2012-628710,2012,62,50436,8053,0000111101,439,54,Big Love,2012
882,Wakacje Jasia Fasoli,Mr. Bean's Holiday,http://www.filmweb.pl/Wakacje.Jasia.Fasoli,2007,67,50355,44339,0000122100,74167,63,Mr. Bean's Holiday,2007
883,Zostań,Stay,http://www.filmweb.pl/Zostan,2005,74,50273,60226,0000012111,53598,69,Stay,2005
884,Jaś Fasola: Nadciąga totalny kataklizm,Bean,http://www.filmweb.pl/film/Ja%C5%9B+Fasola%3A+Nadci%C4%85ga+totalny+kataklizm-1997-527,1997,71,50281,7118,0000122100,65250,63,Bean,1997
885,Aniołki Charliego,Charlie's Angels,http://www.filmweb.pl/Aniolki.Charliego,2000,57,50082,11916,0001221000,130129,55,Charlie's Angels,2000
886,Zabójcza broń 3,Lethal Weapon 3,http://www.filmweb.pl/film/Zab%C3%B3jcza+bro%C5%84+3-1992-1310,1992,74,50087,38968,0000023100,112663,67,Lethal Weapon 3,1992
888,Zatańcz ze mną,Shall We Dance,http://www.filmweb.pl/Zatancz.Ze.Mna,2004,62,49227,57157,0000122100,30994,60,Shall We Dance,2004
890,Zabójcza broń 3,Lethal Weapon 3,http://www.filmweb.pl/film/Zab%C3%B3jcza+bro%C5%84+3-1992-1310,1992,74,50087,38968,0000023100,112663,67,Lethal Weapon 3,1992
891,W ciemność. Star Trek,Star Trek Into Darkness,http://www.filmweb.pl/film/W+ciemno%C5%9B%C4%87.+Star+Trek-2013-521206,2013,71,49965,60069,0000001321,325984,79,Star Trek Into Darkness,2013
892,Rocky 4,Rocky IV,http://www.filmweb.pl/film/Rocky+4-1985-9193,1985,73,49956,54331,0000112101,101710,67,Rocky IV,1985
893,Mała syrenka,The Little Mermaid,http://www.filmweb.pl/film/Ma%C5%82a+syrenka-1989-104,1989,73,49815,68407,0000012211,130001,76,The Little Mermaid,1989
894,Tenacious D: Kostka Przeznaczenia,Tenacious D in The Pick of Destiny,http://www.filmweb.pl/film/Tenacious+D%3A+Kostka+Przeznaczenia-2006-139160,2006,73,49881,62674,0000012101,74492,68,Tenacious D in The Pick of Destiny,2006
895,Frida,,http://www.filmweb.pl/Frida,2002,75,49930,23481,0000012211,53222,74,Frida,2002
896,Doskonały świat,A Perfect World,http://www.filmweb.pl/film/Doskona%C5%82y+%C5%9Bwiat-1993-5166,1993,79,49872,1783,0000012311,50521,75,A Perfect World,1993
897,Kochaj albo rzuć,,http://www.filmweb.pl/film/Kochaj+albo+rzu%C4%87-1977-1112,1977,75,49907,34778,0000013111,568,71,Kochaj albo rzuc,1977
898,Robin Hood: Faceci w rajtuzach,Robin Hood: Men in Tights,http://www.filmweb.pl/film/Robin+Hood%3A+Faceci+w+rajtuzach-1993-31340,1993,71,49657,54204,0000012101,77473,67,Robin Hood: Men in Tights,1993
899,Uniwersytet Potworny,Monsters University,http://www.filmweb.pl/film/Uniwersytet+Potworny-2013-547000,2013,72,49431,43932,0000012211,174389,74,Monsters University,2013
900,Pan i Pani Kiler,Killers,http://www.filmweb.pl/film/Pan+i+Pani+Kiler-2010-492143,2010,61,49532,34327,0001221000,62918,54,Killers,2010
901,Zakręcony piątek,Freaky Friday,http://www.filmweb.pl/Zakrecony.Piatek,2003,64,49469,23350,0000122100,81521,61,Freaky Friday,2003
902,Grinch: świąt nie będzie,How the Grinch Stole Christmas,http://www.filmweb.pl/film/Grinch%3A+%C5%9Bwi%C4%85t+nie+b%C4%99dzie-2000-1429,2000,60,49245,28935,0000121100,117453,60,How the Grinch Stole Christmas,2000
903,Druhny,Bridesmaids,http://www.filmweb.pl/film/Druhny-2011-582365,2011,57,49487,9872,0000012210,184510,68,Bridesmaids,2011
904,Wstyd,Shame,http://www.filmweb.pl/film/Wstyd-2011-601499,2011,68,49347,57169,0000012210,119378,73,Shame,2011
905,Angielski pacjent,The English Patient,http://www.filmweb.pl/film/Angielski+pacjent-1996-7,1996,74,49265,65879,0000012211,121546,74,The English Patient,1996
906,Cinderella Story,A Cinderella Story,http://www.filmweb.pl/film/Cinderella+Story-2004-105898,2004,66,49250,1183,0000111101,50809,58,A Cinderella Story,2004
907,Oszukać przeznaczenie 4,The Final Destination,http://www.filmweb.pl/film/Oszuka%C4%87+przeznaczenie+4-2009-399559,2009,55,49241,66169,0001211000,63324,51,The Final Destination,2009
908,Dom snów,Dream House,http://www.filmweb.pl/film/Dom+sn%C3%B3w-2011-536312,2011,67,49153,18776,0000122100,39414,59,Dream House,2011
909,Rambo II,Rambo: First Blood Part II,http://www.filmweb.pl/2.Rambo,1985,70,48950,52819,0000122100,97752,64,Rambo: First Blood Part II,1985
910,Człowiek demolka,Demolition Man,http://www.filmweb.pl/film/Cz%C5%82owiek+demolka-1993-4828,1993,68,48867,16376,0000122100,105209,66,Demolition Man,1993
911,Droga bez powrotu,Wrong Turn,http://www.filmweb.pl/Droga.Bez.Powrotu,2003,63,48779,79746,0000122100,75723,61,Wrong Turn,2003
